Target,Serializer,Method,NumMessages,NumThreads,Timestamp,Requests
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427339392,0
Mixed,Thrift,Serialize,0,0,1699427340399,7333
Mixed,Thrift,Deserialize,0,0,1699427340399,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427340399,0
Mixed,Thrift,Serialize,0,0,1699427341398,7972
Mixed,Thrift,Deserialize,0,0,1699427341398,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427341398,0
Mixed,Thrift,Serialize,0,0,1699427342387,4999
Mixed,Thrift,Deserialize,0,0,1699427342387,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427342387,0
Mixed,Thrift,Serialize,0,0,1699427343398,7040
Mixed,Thrift,Deserialize,0,0,1699427343398,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427343398,0
Mixed,Thrift,Serialize,0,0,1699427344388,7273
Mixed,Thrift,Deserialize,0,0,1699427344388,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427344388,0
Mixed,Thrift,Serialize,0,0,1699427345395,7942
Mixed,Thrift,Deserialize,0,0,1699427345395,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427345395,0
Mixed,Thrift,Serialize,0,0,1699427346386,7977
Mixed,Thrift,Deserialize,0,0,1699427346386,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427346386,0
Mixed,Thrift,Serialize,0,0,1699427347402,7968
Mixed,Thrift,Deserialize,0,0,1699427347402,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427347402,0
Mixed,Thrift,Serialize,0,0,1699427348388,7965
Mixed,Thrift,Deserialize,0,0,1699427348388,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427348388,0
Mixed,Thrift,Serialize,0,0,1699427349388,7993
Mixed,Thrift,Deserialize,0,0,1699427349388,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427349388,0
Mixed,Thrift,Serialize,0,0,1699427350398,8003
Mixed,Thrift,Deserialize,0,0,1699427350398,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427350398,0
Mixed,Thrift,Serialize,0,0,1699427351382,7917
Mixed,Thrift,Deserialize,0,0,1699427351382,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427351382,0
Mixed,Thrift,Serialize,0,0,1699427352387,7919
Mixed,Thrift,Deserialize,0,0,1699427352387,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427352387,0
Mixed,Thrift,Serialize,0,0,1699427353402,8073
Mixed,Thrift,Deserialize,0,0,1699427353402,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427353402,0
Mixed,Thrift,Serialize,0,0,1699427354400,7245
Mixed,Thrift,Deserialize,0,0,1699427354400,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427354400,0
Mixed,Thrift,Serialize,0,0,1699427355381,7971
Mixed,Thrift,Deserialize,0,0,1699427355381,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427355381,0
Mixed,Thrift,Serialize,0,0,1699427356391,7945
Mixed,Thrift,Deserialize,0,0,1699427356391,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427356391,0
Mixed,Thrift,Serialize,0,0,1699427357388,7956
Mixed,Thrift,Deserialize,0,0,1699427357388,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427357388,0
Mixed,Thrift,Serialize,0,0,1699427358387,7943
Mixed,Thrift,Deserialize,0,0,1699427358387,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427358387,0
Mixed,Thrift,Serialize,0,0,1699427359386,7946
Mixed,Thrift,Deserialize,0,0,1699427359386,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427359386,0
Mixed,Thrift,Serialize,0,0,1699427360393,7953
Mixed,Thrift,Deserialize,0,0,1699427360393,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427360393,0
