Target,Serializer,Method,NumMessages,NumThreads,Timestamp,Requests
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226880517,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226881506,123
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226881506,122
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226881506,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226882507,128
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226882507,126
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226882507,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226883503,148
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226883503,147
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226883503,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226884501,112
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226884501,115
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226884501,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226885503,90
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226885503,86
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226885503,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226886516,195
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226886516,191
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226886516,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226887515,153
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226887515,151
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226887515,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226888512,128
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226888512,132
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226888512,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226889514,135
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226889514,130
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226889514,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226890518,189
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226890518,187
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226890518,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226891502,99
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226891502,100
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226891502,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226892512,145
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226892512,146
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226892512,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226893509,102
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226893509,98
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226893509,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226894680,18
